Ecosystem;Tidal.R;Genus;Specie;lat;long;S.type;Biomass;Bio SE;Bio SD;Bio n;Stock;Stock SE;Stock SD;Stock n;Flux;Flux SE;Flux SD;years;Flux 100
Seagrass;;Zostera;Zostera marina;;47.237;-65.047;0.04289914;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;47.348;-64.938;0.028461;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;47.714;-64.767;0.022375;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;47.747;-64.831;0.0183117;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.02887628;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.02629516;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.047851545;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.044758234;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.024008449;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.025282877;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.045355118;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.588;-1.236;0.030904879;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.06425742;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.04637174;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.05875138;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.05008062;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.06792692;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.07790438;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.16339478;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.1242797;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.13218434;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.03338708;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.05140164;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.03709596;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.09546428;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.12242168;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.14870604;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.08347128;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.05875138;;;;;;;;;;;;
Seagrass;;Zostera;Zostera marina;;37.971;120.644;0.02225686;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.668;-1.177;0.01439781;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.668;-1.177;0.0346838;;;;;;;;;;;;
Seagrass;;Zostera;Zostera noltii;;44.668;-1.177;0.03540974;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;37.584408;-122.115067;0.1372;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.584408;-122.115067;0.70315;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;37.584408;-122.115067;0.1029;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.584408;-122.115067;0.6517;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.73059;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.845838;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.73059;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.845838;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.740537;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.428064;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.428064;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;30.176317;-90.186849;0.740537;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.25;-91.35;0.300811;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.25;-91.35;0.300811;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.825601;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.698348;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.400624;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.192766;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.262395;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.196539;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.215404;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.208201;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.904102;-93.5208;0.258965;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;31.509434;-81.268781;0.5145;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.468195;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.468195;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;31.509434;-81.268781;0.40131;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;31.509434;-81.268781;0.40131;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.468195;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.1029;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;31.509434;-81.268781;0.40131;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.471625;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.08575;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.1029;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;31.509434;-81.268781;0.1029;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.184252;-90.180373;0.285033;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.270284;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;29.362135;-89.931659;0.349174;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.329966;;;;;;;;;;;;
Salt Marsh;;;Borrichia frutescens;;;;0.63798;;;;;;;;;;;;
Salt Marsh;;;Borrichia frutescens;;;;0.63798;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.157094;;;;;;;;;;;;
Salt Marsh;High;;Phragmites communis;;;;0.47334;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.33614;;;;;;;;;;;;
Salt Marsh;;;Borrichia frutescens;;;;0.63798;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.391706;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.441784;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;;;0.746368;;;;;;;;;;;;
Salt Marsh;;;Sporobolus virginicus;;;;0.089866;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;;;0.746368;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.511413;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.19208;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.220892;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.083692;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.084378;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.147833;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.312816;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.329966;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.391706;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.33614;;;;;;;;;;;;
Salt Marsh;High;;Phragmites communis;;;;0.47334;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.511413;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.391706;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.511413;;;;;;;;;;;;
Salt Marsh;;;Sporobolus virginicus;;;;0.089866;;;;;;;;;;;;
Salt Marsh;High;;Phragmites communis;;;;0.47334;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;;;0.746368;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.329966;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.19208;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.441784;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.19208;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.33614;;;;;;;;;;;;
Salt Marsh;;;Sporobolus virginicus;;;;0.089866;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.147833;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.147833;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.391706;;;;;;;;;;;;
Salt Marsh;High;;Iva frutescens;;;;0.441784;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.083692;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.157094;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.083692;;;;;;;;;;;;
Salt Marsh;High;;Phragmites communis;;;;0.47334;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.083692;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.084378;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.19208;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.157094;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.312816;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;;;0.746368;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.329966;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.220892;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.220892;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.084378;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.147833;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.312816;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.33614;;;;;;;;;;;;
Salt Marsh;;;Sporobolus virginicus;;;;0.089866;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.220892;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.312816;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.084378;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.157094;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.391706;;;;;;;;;;;;
Salt Marsh;High;;Phragmites communis;;;;0.47334;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.083692;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.19208;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.329966;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;;;0.746368;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.147833;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.33614;;;;;;;;;;;;
Salt Marsh;;;Sporobolus virginicus;;;;0.089866;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;;;0.220892;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;;;0.312816;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;;;0.084378;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;;;0.157094;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.519222;-76.125566;0.124509;;;;;;;;;;;;
Salt Marsh;;;Spartina cynosuroides;;37.519222;-76.125566;0.187278;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.519222;-76.125566;0.160181;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.247989;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.169442;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.169442;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.371126;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.371126;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.109074;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.109074;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;37.885779;-75.451888;0.247989;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;39.192198;-75.316778;0.231182;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.174244;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.206143;;;;;;;;;;;;
Salt Marsh;High;;Phragmites australis;;39.192198;-75.316778;0.589617;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.403368;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.191394;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;39.192198;-75.316778;0.16464;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.306299;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;39.192198;-75.316778;0.24696;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;39.192198;-75.316778;0.240786;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;39.192198;-75.316778;0.189336;;;;;;;;;;;;
Salt Marsh;High;;Phragmites australis;;39.192198;-75.316778;0.701778;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;39.192198;-75.316778;0.211974;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;39.192198;-75.316778;0.267197;;;;;;;;;;;;
Salt Marsh;Medium;;Salicornia europea;;42.742758;-70.82951;0.071001;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;42.742758;-70.82951;0.139944;;;;;;;;;;;;
Salt Marsh;;;Juncus gerardii;;42.742758;-70.82951;0.110789;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;42.742758;-70.82951;0.40817;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens;;42.742758;-70.82951;0.190365;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata;;42.742758;-70.82951;0.158809;;;;;;;;;;;;
Salt Marsh;;;Multiple species;;42.742758;-70.82951;0.173215;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;33.903626;-78.158639;0.402339;;;;;;;;;;;;
Salt Marsh;Medium;;Juncus roemerianus;;33.903626;-78.158639;0.402339;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.088837;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.163611;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.45276;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.163611;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.45276;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;33.903626;-78.158639;0.088837;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;41.58784;-70.645924;0.09604;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens & Distichlis spicata;;41.58784;-70.645924;0.18522;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens & Distichlis spicata;;41.58784;-70.645924;0.15092;;;;;;;;;;;;
Salt Marsh;High;;Spartina patens & Distichlis spicata;;41.58784;-70.645924;0.12005;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;41.58784;-70.645924;0.14406;;;;;;;;;;;;
Salt Marsh;Low;;Spartina alterniflora;;41.58784;-70.645924;0.08575;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.298067;;;;;;;;;;;;
Salt Marsh;;;Salicornia virginica;;32.554504;-117.124438;0.33271;;;;;;;;;;;;
Salt Marsh;;;Salicornia virginica;;32.554504;-117.124438;1.480388;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.280574;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.355005;;;;;;;;;;;;
Salt Marsh;High;;Distichlis spicata & Frankenia grandifolia;;32.554504;-117.124438;0.500094;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.435267;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.376957;;;;;;;;;;;;
Salt Marsh;Low;;Spartina foliosa;;32.554504;-117.124438;0.313502;;;;;;;;;;;;
Salt Marsh;Low;;;;56.773678;8.241676;;;;;;;;;;0.01;0.002;100;0.01
Salt Marsh;Microtidal;;;;54.963162;9.938699;;;;;;;;;;0.05328;0.01765;104;0.05328
Salt Marsh;Microtidal;;;;54.963162;9.938699;;;;;;;;;;0.0409;0.02164;100;0.0409
Salt Marsh;Microtidal;;;;55.84734;9.915862;;;;;;;;;;0.07271;0.01411;94;0.07271
Salt Marsh;Microtidal;;;;55.84734;9.915862;;;;;;;;;;0.03604;0.00669;109;0.03604
Salt Marsh;Low;;;;55.496908;8.246036;;;;;;;;;;0.0305;0.011;99;0.0305
Salt Marsh;Low;;;;55.10785;8.444697;;;;;;;;;;0.058;0.091;98;0.058
Salt Marsh;Microtidal;;;;55.444608;10.45821;;;;;;;;;;0.10693;0.00648;96;0.10693
Salt Marsh;Microtidal;;;;55.444608;10.45821;;;;;;;;;;0.02701;0.00166;102;0.02701
Salt Marsh;Microtidal;;;;55.106243;10.101045;;;;;;;;;;0.0333;0.0035;113;0.0333
