"","Site.ID","Locality","Region","Coast","Ecosystem","Genus","Status","Tidal.R","Sampling.year","lat","long","Water.Depth","Mean_Stock","SD_Stock","Mean_Seq_rate","SD_Seq_rate","Mean_Biomass","SD_Biomass"
"724","Z. noltei meadow2Zn","Z. noltei meadow2Zn273","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0607318955122592,0.0198054508616059
"725","Z. noltei meadow3Zn","Z. noltei meadow3Zn275","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0720405931905395,0.0180312402861313
"726","Z. noltei meadow4Zn","Z. noltei meadow4Zn277","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.118322486085962,0.059753458972676
"727","Z. noltei meadow5Zn","Z. noltei meadow5Zn279","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.104500744255793,0.0633262514655795
"728","Z. noltei meadow6Zn","Z. noltei meadow6Zn281","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.0967521921075289,0.0545994315073854
"729","Z. noltei meadow7Zn","Z. noltei meadow7Zn283","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.118950746973152,0.0222997415845399
"730","Z. noltei meadow8Zn","Z. noltei meadow8Zn285","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124959,-8.83941,NA,NA,NA,NA,NA,0.141149301838774,0.0325781575880354
"731","Z.n.NAZn","Z.n.NAZn217","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.00311896854439299,0.00595180471466734
"732","Zostera site10Zn","Zostera site10Zn195","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0724104784795756,0.0397962952560933
"733","Zostera site11Zn","Zostera site11Zn196","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0852911885859984,0.0526789196404124
"734","Zostera site12Zn","Zostera site12Zn197","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0696254600455852,0.021662359340127
"735","Zostera site2Zn","Zostera site2Zn187","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0531474344786785,0.00558452312953554
"736","Zostera site3Zn","Zostera site3Zn188","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0744992422045466,0.0199255366929533
"737","Zostera site4Zn","Zostera site4Zn189","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0621987443556399,0.0148896506621337
"738","Zostera site5Zn","Zostera site5Zn190","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0898168436585082,0.0219403070953197
"739","Zostera site6Zn","Zostera site6Zn191","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.132520458976215,0.0729917053714648
"740","Zostera site7Zn","Zostera site7Zn192","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.120916215836328,0.0437607695602174
"741","Zostera site8Zn","Zostera site8Zn193","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.103741935560402,0.0718796468496361
"742","Zostera site9Zn","Zostera site9Zn194","C Portugal","Atlantic Ocean","Seagrass","Zostera noltii","","Intertidal",NA,40.124215,-8.840934,NA,NA,NA,NA,NA,0.0796051094005435,0.0234807498561984
"743","Ros rio salt marshes4Sf","Ros rio","S Portugal","Atlantic Ocean","Salt Marsh","Salicornia fruticosa","","Medium",NA,38.693494,-8.984737,NA,NA,NA,NA,NA,0.0737140938801156,NA
"744","Ros rio4Sm","Ros rio","S Portugal","Atlantic Ocean","Salt Marsh","Sporobolus maritimus","","Low",NA,38.693494,-8.984737,NA,NA,NA,NA,NA,0.16509315542787,NA
"745","Ros rio salt marshes12Ap","Ros rio","S Portugal","Atlantic Ocean","Salt Marsh","Atriplex portulacoides","","Medium",NA,38.693494,-8.984737,NA,NA,NA,NA,NA,0.149368032336024,NA
"746","Esteiro das Lez¡rias7Am","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Arthrocaulon macrostachyum","","Medium",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,0.561886015030386,NA
"747","Esteiro das Lez¡rias4Smon","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Sporobolus montevidensis","","Low",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,1.82413454847816,NA
"748","Esteiro das Lez¡rias4Am","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Arthrocaulon macrostachyum","","Medium",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,0.428103630573241,NA
"749","Esteiro das Lez¡rias1Smon","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Sporobolus montevidensis","","Low",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,1.41574621671194,NA
"750","Esteiro das Lez¡rias1Am","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Arthrocaulon macrostachyum","","Medium",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,0.401347153759406,NA
"751","Esteiro das Lez¡rias10Smon","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Sporobolus montevidensis","","Low",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,1.10264849565238,0.250270937637637
"752","Esteiro das Lez¡rias10Am","Esteiro das Lez¡rias","S Portugal","Atlantic Ocean","Salt Marsh","Arthrocaulon macrostachyum","","Medium",NA,37.215229,-7.420435,NA,NA,NA,NA,NA,0.401347153565421,0.0378393726657826
