Site ID;Sample ID;Ecosystem;Specie;;Above;Ab SD;Below;B SD;n;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_21;Seagrass;Zostera noltii;March;0.088889999;;0.056639219;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_22;Seagrass;Zostera noltii;March;0.114213112;;0.053066579;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_23;Seagrass;Zostera noltii;March;0.11430127;;0.081848054;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_24;Seagrass;Zostera noltii;March;0.078202905;;0.059329964;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_25;Seagrass;Zostera noltii;March;0.150369313;;0.088243252;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_26;Seagrass;Zostera noltii;April;0.124169868;;0.086048298;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_27;Seagrass;Zostera noltii;April;0.078432275;;0.064646048;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_28;Seagrass;Zostera noltii;April;0.130274155;;0.090896203;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_29;Seagrass;Zostera noltii;April;0.20606445;;0.076191047;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_30;Seagrass;Zostera noltii;April;0.079885025;;0.077386326;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_31;Seagrass;Zostera noltii;May;0.065893158;;0.073347192;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_32;Seagrass;Zostera noltii;May;0.084204176;;0.050608162;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_33;Seagrass;Zostera noltii;May;0.149913637;;0.076987114;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_34;Seagrass;Zostera noltii;May;0.254788204;;0.074786827;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_35;Seagrass;Zostera noltii;May;0.133098557;;0.054556061;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_36;Seagrass;Zostera noltii;June;0.069739429;;0.037356657;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_37;Seagrass;Zostera noltii;June;0.087314516;;0.055026137;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_38;Seagrass;Zostera noltii;June;0.084803665;;0.060102079;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_39;Seagrass;Zostera noltii;June;0.04684053;;0.065332977;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_40;Seagrass;Zostera noltii;June;0.146222992;;0.041962299;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_41;Seagrass;Zostera noltii;July;0.072112901;;0.081331944;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_42;Seagrass;Zostera noltii;July;0.100274337;;0.112268757;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_43;Seagrass;Zostera noltii;July;0.078007154;;0.046220403;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_44;Seagrass;Zostera noltii;July;0.079922317;;0.076866093;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_45;Seagrass;Zostera noltii;July;0.072006167;;0.090518292;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_46;Seagrass;Zostera noltii;August;0.092840895;;0.059357182;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_47;Seagrass;Zostera noltii;August;0.104405332;;0.043105173;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_48;Seagrass;Zostera noltii;August;0.066631178;;0.056584106;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_49;Seagrass;Zostera noltii;August;0.120546026;;0.067448007;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_50;Seagrass;Zostera noltii;August;0.080657541;;0.047437504;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_51;Seagrass;Zostera noltii;September;0.079232878;;0.075039236;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_52;Seagrass;Zostera noltii;September;0.103339662;;0.076124444;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_53;Seagrass;Zostera noltii;September;0.087242519;;0.056669799;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_54;Seagrass;Zostera noltii;September;0.11310135;;0.078565829;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_55;Seagrass;Zostera noltii;September;0.078384103;;0.046844987;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_56;Seagrass;Zostera noltii;October;0.14342524;;0.072659937;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_57;Seagrass;Zostera noltii;October;0.100826185;;0.037636477;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_58;Seagrass;Zostera noltii;October;0.116725264;;0.069316658;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_59;Seagrass;Zostera noltii;October;0.071915918;;0.049487971;;;
Ria de Aveiro - 1_Zn;Ria de Aveiro - 1_Zn_60;Seagrass;Zostera noltii;October;0.109168551;;0.07897148;;;
